id,is_iceberg
5941774d,0.005586000000000
4023181e,0.088417257689857
b20200e4,0.000000000000000
e7f018bb,0.999913573265076
4371c8c3,0.071677670056411
a8d9b1fd,0.244889800015640
29e7727e,0.156388568619185
92a51ffb,0.999990344047546
c769ac97,0.000005089305887
aee0547d,0.000000020000000
565b28ac,0.000000000000000
e04e9775,0.157445545235100
8e8161d1,0.000009705227967
4cf4d256,0.431850475582447
139e5324,0.001662000000000
f156976f,0.000027016176318
68a117cc,0.000002879292200
d9aa7a56,0.211146167657156
9005b143,0.049813758699265
5f6d3988,0.999189317226410
9ad70954,0.006397000000000
b9087b9e,0.464404532509293
a39a1427,0.061611346938669
82fbe8ed,0.001000000000000
1fae4879,0.000000000000000
6dd8f13d,0.000000000245527
bbad5958,0.003580547400000
54527583,0.093751269224493
be8fa29c,0.052596148330309
81a3328f,0.999993205070496
1a3c0ab3,0.000000000000000
4deeeb8b,0.410835281625870
ac6d5632,0.253039762471115
472dadb5,0.000199015490000
96093f95,0.928748218798370
f5b4e3df,0.838361428936218
e01a3c92,0.291870121625826
001680af,0.001504344000000
8e639f33,0.194097386077957
a2c16612,0.860190841306610
a6d76474,0.000000000000000
19c47684,0.138122314949051
015827b6,0.000000107377290
7df7f7ce,0.091051749429173
0bbf1a3f,0.505692577658798
636cfbb7,0.551246680056610
7370030a,0.999948260000000
43aa97ad,0.000000000000000
ba2b5e63,0.999999403953552
dfdd335b,0.398708190063934
e79b13dc,0.000000010000000
dc32b195,0.110827139410561
6d868590,0.998906000000000
75fa59aa,0.049748732809230
ffe50836,0.000000545246300
a7bfd784,0.999891996383667
b3d569e3,0.000033175670000
6c538c5b,0.054180536020061
5c7c15f4,0.000000000000009
0b745139,0.000000048960008
fd14608e,0.178148837994865
f0bc8305,0.024763273425495
a10ccb28,0.999948740005493
543304c7,0.187586666777389
6c3a4078,0.000000000000000
9b73cc75,0.058099174755645
5c6c71b1,0.102424381613159
09ee9186,0.111022285761954
207c35cf,0.232941017093987
153c813e,0.000000000000000
5605d58b,0.335218572662239
642ca396,0.000088663968199
d32d72c0,0.068166521702731
16646a17,0.994301000000000
384074af,0.084728269442728
