id,is_iceberg
5941774d,0.005586000000000
4023181e,0.086004410000000
b20200e4,0.001000000000000
e7f018bb,0.999000000000000
4371c8c3,0.002992679400000
a8d9b1fd,0.697888200000000
29e7727e,0.232168720000000
92a51ffb,0.999000000000000
c769ac97,0.001000000000000
aee0547d,0.001000000000000
565b28ac,0.001000000000000
e04e9775,0.085595440000000
8e8161d1,0.001000000000000
4cf4d256,0.661150160000000
139e5324,0.001662000000000
f156976f,0.001000000000000
68a117cc,0.001000000000000
d9aa7a56,0.977651540000000
9005b143,0.018680010000000
5f6d3988,0.999000000000000
9ad70954,0.006397000000000
b9087b9e,0.593706700000000
a39a1427,0.020578263000000
82fbe8ed,0.001000000000000
1fae4879,0.001000000000000
6dd8f13d,0.001000000000000
bbad5958,0.003580547400000
54527583,0.062437437000000
be8fa29c,0.015670510000000
81a3328f,0.999000000000000
1a3c0ab3,0.001000000000000
4deeeb8b,0.954481800000000
ac6d5632,0.528268160000000
472dadb5,0.001000000000000
96093f95,0.876763300000000
f5b4e3df,0.813772740000000
e01a3c92,0.401828680000000
001680af,0.001504344000000
8e639f33,0.296526880000000
a2c16612,0.734943750000000
a6d76474,0.001000000000000
19c47684,0.352912220000000
015827b6,0.001000000000000
7df7f7ce,0.218521040000000
0bbf1a3f,0.999000000000000
636cfbb7,0.597132400000000
7370030a,0.999000000000000
43aa97ad,0.001000000000000
ba2b5e63,0.999000000000000
dfdd335b,0.675379630000000
e79b13dc,0.001000000000000
dc32b195,0.166172680000000
6d868590,0.998906000000000
75fa59aa,0.017540056000000
ffe50836,0.001000000000000
a7bfd784,0.999000000000000
b3d569e3,0.001000000000000
6c538c5b,0.090046620000000
5c7c15f4,0.001000000000000
0b745139,0.001000000000000
fd14608e,0.666821800000000
f0bc8305,0.001000000000000
a10ccb28,0.999000000000000
543304c7,0.367650750000000
6c3a4078,0.001000000000000
9b73cc75,0.001000000000000
5c6c71b1,0.275849900000000
09ee9186,0.027965097000000
207c35cf,0.769496560000000
153c813e,0.001000000000000
5605d58b,0.955394400000000
642ca396,0.001000000000000
d32d72c0,0.018295744000000
16646a17,0.994301000000000
384074af,0.029648133000000
69bf1e8c,0.513981460000000
9e90a054,0.988746350000000
89dbe7f7,0.999000000000000
dbd27d22,0.957797000000000
a2ea1561,0.151066240000000
d63402af,0.053529850000000
1ac8bb92,0.999000000000000
8beffca5,0.010162000000000
46741f3e,0.001000000000000
e5ee6aa7,0.001000000000000
5ecd892b,0.871919750000000
69892166,0.001000000000000
2f725a81,0.021246735000000
810abfe4,0.001000000000000
e6f973e6,0.020366640000000
c60a5c46,0.001000000000000
c42b9e08,0.183139280000000
c3f00c23,0.001000000000000
5307fdb8,0.996196030000000
3e4f005e,0.001000000000000
4a4cc2e0,0.953428700000000
9bdd88d1,0.001000000000000
0d832bed,0.006789000000000
14a134fa,0.002138337400000
78a41676,0.001000000000000
0bd4658e,0.707318900000000
4a311bb0,0.995895400000000
f939c817,0.570355240000000
956adc4d,0.999000000000000
f8a119f5,0.775045300000000
61faa1ad,0.001964488500000
6725eb3e,0.001000000000000
17b3a8fd,0.695635100000000
49a88dfc,0.001000000000000
2d6ec645,0.162601380000000
0d4d77ba,0.312310790000000
3ee672a2,0.999000000000000
738b41fd,0.370623740000000
f7fb320d,0.238177850000000
b42fad18,0.001000000000000
4ab8b00a,0.234713540000000
f7870f2b,0.041239697000000
4978666a,0.998839300000000
f1b0d6c7,0.001000000000000
5642407f,0.001000000000000
36d4ff92,0.999000000000000
4139aba2,0.022199878000000
7585ce58,0.928695260000000
33e25984,0.999000000000000
ac46f3c9,0.001000000000000
fc34a5b8,0.746348900000000
85c36a8f,0.999000000000000
b2d8a426,0.900026600000000
13ec60d1,0.873633500000000
9d440f42,0.010708724000000
1c0a891e,0.717899400000000
981c3bc3,0.999000000000000
295604f4,0.576593200000000
16ca16c3,0.003319000000000
b4dda837,0.119188080000000
88d088ef,0.001000000000000
1b4fa160,0.413254140000000
f371bd82,0.001000000000000
b130a0b7,0.999000000000000
ebf1de82,0.717728500000000
01e651c3,0.001000000000000
51b1fecc,0.140950580000000
fa635a31,0.001000000000000
97b7d789,0.001000000000000
2f598053,0.001000000000000
c0e3e148,0.882057850000000
cfa175a8,0.001000000000000
3d7e09d8,0.998707300000000
44a13d1b,0.929798540000000
c66b0948,0.349302680000000
976a6d64,0.001567000000000
8bbd8909,0.945686400000000
522890fd,0.001000000000000
f23a3b95,0.799363700000000
680039dc,0.002034974000000
93028e53,0.001000000000000
22a16932,0.001000000000000
7d8126d2,0.001000000000000
ba2ecd75,0.001000000000000
8071bdd7,0.053854000000000
96d5aeee,0.001000000000000
154be68f,0.942154700000000
d8c2bfe2,0.999000000000000
f76d47b0,0.006242155600000
0e781ade,0.001000000000000
13cf6060,0.001000000000000
cd99f710,0.003847513000000
d10005bb,0.001000000000000
3a31445f,0.999000000000000
3157202d,0.008124000000000
6ee64703,0.111717150000000
e5de8685,0.144816100000000
02cc70ba,0.001000000000000
50984a87,0.617700300000000
fa94957a,0.999000000000000
eab406b4,0.190627630000000
3ad39398,0.678353100000000
9ecf3802,0.001000000000000
6048ae7b,0.001000000000000
9dc68871,0.001000000000000
13701465,0.116680200000000
8d8779f3,0.001000000000000
0712f269,0.009734743000000
722c2597,0.001000000000000
478a2b08,0.901889150000000
38f5fb41,0.965205970000000
c52ad74d,0.999000000000000
0c85fd09,0.001000000000000
f1582cba,0.722946470000000
ff836697,0.887557300000000
ddfe4802,0.001000000000000
3cef3bc7,0.999000000000000
6a21542b,0.718918300000000
150e23c4,0.999000000000000
078c6d99,0.985730171203613
1dcd1dc3,0.001000000000000
39967e45,0.426798200000000
6b6333aa,0.001000000000000
4ae61433,0.373187420000000
f96362e0,0.001879961113445
97a88aac,0.001000000000000
427ae8ce,0.289109440000000
209d4b15,0.001000000000000
64b453bd,0.001000000000000
0f5a484e,0.988091800000000
5ac74969,0.821875300000000
736ed43e,0.697895050000000
8533795f,0.329582480000000
f5b54fb6,0.946763340000000
6eb4c041,0.291365740000000
97afdf42,0.688630460000000
1bb488db,0.001000000000000
f132e44d,0.001000000000000
d3c2f140,0.104707770000000
1756794d,0.644924940000000
9efcc11f,0.001000000000000
14c966cf,0.851016800000000
59cfe4d1,0.148163040000000
883151f4,0.001000000000000
